vx,vy,mag,angle,tdx,tdy,success
8.670254389320117,-4.261410655554615,9.660897057250903,333.8259863884253,97.32907653106159,-19.43434381929437,1
1.7121858317874015,-0.23734961972764584,1.7285586957226458,352.1077417094288,25.330660724812844,-58.644036178128054,1
9.410597248807766,2.694335721908363,9.788707042384084,15.976877209823606,41.149408305634296,-62.75399097936369,1
3.111561269486259,-3.2503371606284266,4.499611671192193,313.7503711119476,93.80042105938128,-30.63660209034458,1
4.498059320396962,0.6756382283273462,4.548518952954609,8.542342477121508,31.99798715300784,-81.35065568766362,1
-1.8712406093124356,1.3105724031621688,2.2845440336903637,144.9935158078786,92.86804607979602,2.677375286949271,0
4.5334663795352,2.467781605330619,5.161614424381597,28.56155714544384,92.98861325073554,40.144612648715906,1
4.6685823990346424,3.554088532388705,5.867470231081957,37.28121603477854,97.90475390764101,89.48712071458559,1
1.5378603055540483,-3.8369748416831153,4.1336896660378315,291.84092306448287,26.368160632827482,-42.491369172260995,1
-1.5876201301640842,4.679759936124194,4.941729528966083,108.73963244213297,-40.451471625120014,-82.97809768871913,0
3.674047273634255,4.379060195249472,5.716186802626174,50.0032289251731,-23.809902702723136,54.031807565781776,1
1.6921281320136476,6.619603323189476,6.832455325249712,75.66089442597647,-23.75431154939291,-87.00765025375804,0
-0.11114640332035287,1.1219196021082927,1.1274116890319528,95.65772096663584,-15.798379134201056,92.14686579965337,1
9.728616310123897,-1.751433080342758,9.885013563193914,349.7944167708407,-85.36631187865407,43.71934913157099,0
-1.4807364489325585,-2.58016332718405,2.974865245039323,240.14880804345248,63.79236148735518,-50.71838547889453,1
9.271356229053838,1.4036050627147678,9.377001306286244,8.608725579181735,-69.26750045689954,-98.89048349665302,0
2.954692793247977,-0.9936444562783875,3.117296714777775,341.41253413972356,-87.96657246640449,-88.3875381406335,0
2.048240159506863,-1.760319672482395,2.700743064481556,319.3232377027716,-42.40078174238193,-12.95000211751396,0
-3.87828855309428,6.814044112329658,7.840428512896255,119.64684671452538,67.20378771052461,6.9345564901849315,0
1.7216179439553925,-3.4063706874645874,3.8167171240959368,296.8125457083367,-41.38240223544769,-41.63513625224997,1
-1.9052803392428437,-2.3985216062899988,3.063168142127572,231.53791212000775,-26.005349848393507,-29.524024794992854,1
4.269264322117075,2.2510701092572627,4.826379024578703,27.8014951838024,-1.4086515475656398,96.35513961273517,1
1.554600394123373,-9.839531834391721,9.961584668385681,278.97825168537383,82.9931550837052,11.05583782457839,1
3.040784440756621,-1.3362440377962734,3.3214331460521143,336.2773652401904,-89.1482705082679,34.83727841490128,0
-4.503190027324884,-1.1677495011465522,4.652134920617232,194.53750457934498,81.89853760864037,65.9871726236612,0
0.7232532328605754,-4.396386787285279,4.455481121299904,279.34209831736825,30.73899274369532,-70.90246996462972,1
-0.3855857051347456,4.774687177978915,4.79023109918097,94.61697154336798,-3.9378941209320146,-30.45946174653298,0
2.044600677086473,-1.3378623118358117,2.443413082999501,326.8017047158211,-68.01372863445236,53.25040928793365,0
-2.6771459120005447,7.203069389405844,7.68448559519352,110.3884580791634,73.52244401361233,-16.79588193134593,0
-5.407982300068754,2.0179812078526123,5.772219738809604,159.5370090007886,24.368006352623397,-86.97910714792792,0
-2.3586783968079494,1.0093115378626385,2.5655552147695366,156.8332393024756,-34.167464194561674,67.81906695908268,1
0.129270355232171,-3.6826744265709555,3.684942571718258,272.0103883954913,5.688187099547264,-59.038404565446776,1
-0.24265028507513745,1.4768347413469851,1.4966362330561362,99.33057603386422,59.89986714425319,-40.806405435700114,0
0.22581579788115896,2.2277213548194803,2.239137157320079,84.21191111705532,-5.752190206049107,70.09540526474584,1
-1.240031402495784,6.455082469926315,6.573109429541369,100.87413722562088,93.74629097280774,-70.26722411194606,0
-0.7021748024536987,-1.650536099413579,1.7936886208782958,246.95401866977534,22.115308824137088,14.890897844143552,0
9.21329474610974,2.154388818852203,9.461828114137814,13.161266999871621,98.59090121507697,96.71407163855449,1
-3.3171384791948237,-4.14238878077483,5.306862773922473,231.31298209277446,-91.20039029736849,-77.6766938051288,1
5.699273492934028,7.685797043158574,9.568343353783115,53.44183870366506,27.677594540434697,2.4863428672997117,1
-3.84975172983065,0.13266612921409804,3.852036952467452,178.02631364154337,70.04797366224827,-60.613063465568494,0
-5.623950703892271,6.5040135169772055,8.598314564426715,130.84962011729002,21.698120781390486,-62.84048697329443,0
0.2875060329419945,-1.336225032419919,1.3668054200374158,282.142800153199,-59.828007688595065,22.997147063873413,0
7.412969829339428,4.340235678491353,8.590097056235507,30.34863830365331,-38.70167521382377,51.147517221258255,0
3.5225289149856382,-5.520774078570203,6.548828626824997,302.5399042844242,22.817969130197156,-35.17407829019368,1
4.958757593612622,3.542139297769509,6.093933678422658,35.53897527691535,-73.52661187943244,59.88442646898241,0
3.2124586397983608,4.224928456028423,5.307533416849473,52.752162101933465,-93.11549721075141,-18.151648719620297,0
1.870748496380909,-5.225875523556562,5.55062833600116,289.6962503485737,-34.65499781692691,78.93323483695477,0
-1.4772429820383841,-0.16868990666840833,1.4868433382819637,186.5145235451425,86.88660473392156,99.07990253754423,0
2.201521166957584,5.213582918835171,5.65934115424509,67.10729756535274,-79.89846166017142,-60.224531298847104,0
-6.86059381130869,-4.143504987510567,8.014760197616148,211.13017913344382,-19.408368586669695,80.30281357289377,0
0.6551525003000711,-5.034530019470819,5.076979152567231,277.41433860902964,84.83986425092519,51.39183615793064,0
-6.107607189569368,2.205438055342051,6.4935985861485435,160.14550566966392,11.787519770742378,88.08487111469239,1
-2.2586817768596825,8.067658645061917,8.377873201616284,105.64051677629558,-51.626807970715774,88.75107483932536,1
-5.283390379949015,-8.37177882396624,9.899540119841292,237.74416868124393,-25.006502819373594,51.395012611361636,0
3.288125442972495,7.548579690928562,8.233639795316662,66.46228751061379,-40.64955205301901,53.6876523846536,1
1.80881862022692,-1.560609586084594,2.3890012727202024,319.2130855641772,85.8321418732921,77.57887319058676,1
-2.3023752144971805,5.921355109587824,6.353217921822985,111.24736201398402,-16.83555402872146,90.23357245964104,1
6.430404678984425,5.310602385556997,8.339820263829939,39.55187640384121,26.730186551089005,6.940957433829183,1
-1.7018498129669244,0.797008277663053,1.879232550952378,154.9054233532852,27.468892412128596,-93.65036809104616,0
-7.38006825488993,1.7893333399072027,7.593887097405226,166.37134882260477,78.85074022391001,97.42423537564812,0
-0.9361346925315188,-0.686698511789607,1.160992251763612,216.2617866116506,30.831748797534516,-92.67326784619152,1
-0.7161531681235033,1.5664077375708576,1.7223555267525876,114.56962373789894,93.64147261819568,81.6569257443054,1
3.664251099498808,-0.6746071916403467,3.7258329247553625,349.5683688611006,70.16789530333642,-85.54821922182883,1
2.7100756745325145,-8.396816848883741,8.823323826959472,287.8875036991157,-72.90252876759715,-29.53245067857692,1
1.655278390525125,-2.0696067316984905,2.6501355765377657,308.65293722933035,-28.701526585583537,74.84821005433855,0
4.115288177393254,7.141144290706479,8.242059121583782,60.046075712929174,-25.29444199656541,-83.33878905473853,0
5.442028402974949,-3.303056670994945,6.3659921858725435,328.7442078456551,-15.403542985221108,-28.102397456173094,1
6.482426526410219,-1.3627665362677277,6.62412154950964,348.1278877683694,7.9119816374297045,-82.06563362120134,1
-2.1935697370922056,8.658106253249436,8.931660096759378,104.2169903313859,-25.30455687066555,93.49511446005138,1
3.732172836078826,-3.154897646846072,4.886971786335537,319.7913399930559,-80.62185850302637,-17.599951871487136,0
1.4080307846502937,0.4276120728712511,1.4715307592395648,16.893279704855594,55.29234602337317,54.730692529853485,1
5.4285952414215775,8.10110570935841,9.751797783454313,56.17374428189661,89.60105331676868,87.82449708136579,1
-2.0121396628368307,2.612100731022435,3.2972376698941575,127.60759000876274,-69.77782360847193,-84.83298354975202,0
5.110274019170001,2.20094696300676,5.5640873541824085,23.301090173639167,28.90733019191231,34.1995450089955,1
-0.483801851692139,-4.385317048413685,4.411923599384792,263.70441016920347,73.28633149460666,-20.396098157060052,1
3.342717058829561,-7.539159310168155,8.24698007997384,293.91156983179894,-60.57730300658113,-93.90388980703663,1
-2.2445111124379653,0.9681820526710943,2.44442357642286,156.66678576525706,59.505650321351055,-35.53592360080043,0
2.977991067326561,-3.1793498605459822,4.356225009435411,313.12696761576353,64.13203039823205,-52.30410912136592,1
-1.7631875046754104,-2.7837124172647725,3.295130497973879,237.6500645292777,-25.866184050290087,-93.79670215053547,1
0.44532627300832417,-2.117350671020655,2.1636749648464075,281.877469872128,-89.56517080315174,-73.54434181216345,1
6.9481537312584605,2.680085004250091,7.447126687737162,21.092934226215796,57.09753592038555,-26.269855826592206,1
-3.9407808701530374,-2.5784232429059655,4.709354550904173,213.1964216049425,15.609602619273886,-58.30001311517867,1
-2.400703398393938,-1.3176121521439814,2.7385175899631715,208.75992664288802,60.64884033471117,-55.90567871865617,0
-4.769847847945843,3.12609666976266,5.702975441053098,146.7596841045235,44.80705953350014,44.77621072457242,0
-3.919877349015953,4.5264294062860575,5.987821106330706,130.89248683542507,-2.6798999671536734,-47.89675466587535,0
-0.5879422369829921,-3.2448737673343464,3.297708574141014,259.72993695069545,-51.3859967818727,89.80423072052199,0
3.6493325539690837,-2.871916167683649,4.643870213912233,321.7983068874433,-86.11931642371906,27.93100853349388,0
5.840096158006437,-2.1102289708612663,6.209652924618553,340.13345722705265,-11.569036369464314,-40.78677264019947,1
3.306937777650802,-1.425713866483265,3.601180014153234,336.6777673523964,-71.05872629040869,-37.559532239903604,0
-9.15513397303589,1.9105072110275492,9.352353493512966,168.2125929961381,62.00523505076214,9.25456967368683,0
-2.068861227358962,2.158535508683495,2.9898933626998714,133.7847870152325,-59.23341873075238,-20.625855824008994,1
-4.024634128844796,-3.580586051339661,5.3868614556261285,221.65844935158836,4.510120227879511,7.288834005173769,0
-0.227141284734747,-1.1486139246644789,1.1708574256347732,258.81393989664946,92.93384342442661,-24.047840998719977,1
-1.6775062247621135,-0.5600648118483406,1.7685303863904505,198.46248942572603,-10.030186057768418,96.51749252167261,0
0.39748618105275085,1.9566406051503755,1.9966065515897538,78.51678369108517,-3.25749887621447,64.20721764803619,1
0.9872545662774694,8.350771696872147,8.40892736987998,83.25760818253808,73.49602237170848,-99.23825965305917,0
-2.793238368203744,1.1232935090999392,3.0106426040285106,158.09260344997983,22.740402231401518,-70.0878029108482,0
-5.72653089245154,-6.018150354657529,8.307303398423965,226.42235719968966,-5.010067700253515,28.102809461823227,0
-0.4976339194066721,6.308466371515773,6.328063485639934,94.51035182720418,-22.593662667484125,78.69120944013409,1
7.604117009889893,5.573897327915933,9.428198498241601,36.24180610789133,-37.174080636966764,83.53641906337529,1
-7.442754772980439,-2.262809507495583,7.779132694454795,196.91076614921116,-54.87634938548132,71.03715615420671,1
8.105516145460014,5.422303679206037,9.751962324262962,33.78112294161006,52.44400331650908,81.35949091908805,1
3.484444429727039,6.5322057939078775,7.4034495688036825,61.92340676406858,49.36890152519712,-97.44969181349252,0
1.106362869741385,1.189794594309553,1.6246999649752647,47.080947712307065,65.91966794864211,-77.40439002568331,0
-1.577983240921639,0.21991982126595155,1.5932343946874883,172.06592700992184,-30.12842786417056,-45.53639919169814,1
0.7216172587887848,-7.077258584062284,7.113952525415469,275.8219193118378,-89.29841319548284,-25.030001057693724,1
-4.237106162826676,-4.3580332419372345,6.078282847391503,225.80605489126094,-79.5074883143699,-10.199054591004312,1
-2.9924608215625104,-0.21774756803759476,3.0003726055229976,184.16181455198404,-89.4199922654528,14.508037216751688,1
-0.8621537149555799,9.941379705307483,9.978694276973878,94.95650363715963,1.2525779704073017,62.921876667089236,1
2.5185894915618725,-1.4357710692705026,2.899091511208305,330.3138540643375,-46.1139993800284,-88.6089281974777,1
4.172198747098583,-2.1498855962697143,4.693532833840514,332.7384741212384,57.96255459408371,32.485307197740866,1
-5.217614096525089,7.849765856507943,9.425620449723997,123.61135213513698,51.663655873736786,49.58876798976141,1
4.837896931021206,1.897844844907559,5.1968318974666285,21.41943957905459,-37.281987697507816,80.17210182172428,0
0.6731428071918348,2.055191790102478,2.16262214290401,71.86467916953279,69.49903870003368,-22.29293266524121,1
-6.239640147533289,0.9152642018227722,6.306410843724624,171.65505686306338,93.23264959273422,-66.71779749851075,0
-6.355675420119824,4.1206937502985275,7.574610685023003,147.04269500274552,-64.01954787712059,-65.70923515939305,1
-4.282917194500519,5.052700831372831,6.623682162234529,130.28624667739953,-8.778756137764418,45.07073851092841,1
-9.374419477823254,-2.8052378086702476,9.78514689258087,196.65949141764992,-21.003933327285836,-91.78166431249224,1
-7.1964943346313595,4.143843025207954,8.304273943334593,150.0660552201579,71.39719861727778,-80.26210190359868,0
1.279264656368417,-7.677809841638187,7.783654798704115,279.4596333777934,28.50335277887075,-34.345261205019,1
-3.3138864758334767,-3.7853300507975147,5.030960859337184,228.799310039172,65.00914790095672,-98.38332598378028,1
-1.6314285985752117,-5.945215702148662,6.164993837573894,254.6551637269946,3.3820228432237514,-95.28013756003166,1
-1.2531231804358929,3.239326421511456,3.4732626405798888,111.14880460762342,52.11380478881949,60.94458604959331,1
-3.4295340947219373,8.361027905655034,9.037062119184665,112.30250265621731,-20.056797633197306,-8.485776203280722,0
-4.594589739240118,6.081191936274753,7.621755062827961,127.0725418288231,-70.785035202073,14.497836518012093,1
2.9611359327174345,6.822437198009373,7.437336575200314,66.53775589519132,52.139027251107336,47.10773949108389,1
-6.336148906343795,3.1073560772977284,7.05708472065348,153.87587585766119,-68.14802302687674,21.21196119833415,1
2.614559141260638,-7.10717550796145,7.572837196461882,290.197356520329,-54.81335850401745,-7.88698396234841,0
-1.0620931298456682,6.83343176329684,6.915477675482694,98.83456815297635,71.44264587468024,58.67691521932912,1
-7.919615368895079,6.081553404530708,9.985269120228967,142.47897391331517,-65.88897473978659,-89.2924896556191,0
-6.194784421089014,2.1619591224425294,6.561205778733023,160.76118287568295,-96.50547287421114,18.191850402168967,1
-1.2626917736199545,1.4865662710896346,1.9504537404175593,130.34462612389424,-32.75613050157989,-93.8901287634188,0
3.4852377602975917,6.812704662679569,7.652439288664766,62.90666090520704,51.19252979158958,58.994807949096895,1
-9.614044311045557,2.234975648328714,9.870408510460436,166.91290491323443,86.09572277964938,51.20655609351439,0
-0.6775426708810535,5.2926378795403854,5.335829813141568,97.2951018839107,32.8427247737022,64.1268020820836,1
-0.4400685777838578,-1.6636944430468523,1.7209124187411988,255.18385563077442,67.87516544261462,-78.1453052284403,1
-0.6551000277213312,-8.343588719069121,8.369266918870373,265.51061025302465,-51.168667501119856,-39.48358476198095,1
-0.8743768512375336,4.680376195013999,4.761350250174186,100.58188225666034,69.89403774234245,74.78489595069578,1
-1.3385214713974842,-9.516644483623818,9.610315393215757,261.99383450316276,-4.2949829634059995,-87.73697787013009,1
-0.5144356236736772,-3.1788955398258154,3.2202516771254057,260.80760683091825,-89.62782460359749,20.65414851606218,0
-6.975179167075218,-5.014795679206483,8.590768307723597,215.71419568567785,-94.70681679512836,-17.3222573494553,1
3.3885763157578883,4.639813982969448,5.745461099361314,53.85837651826516,17.11729679389356,3.647891083790668,1
-1.70446278048217,-7.66723905874188,7.854409472006542,257.46669267180005,94.28539796632612,18.014205934573454,0
-3.262318540944568,-1.1097728732435979,3.4459132451032546,198.7872356003163,41.43973638532384,92.82644431759778,0
-6.955538868118673,-3.4973181192516525,7.785290936962825,206.69373107184288,-2.563259438103003,10.831983637742667,0
-7.334624677753579,-2.911220717673526,7.89125625173352,201.64885804634136,63.877975026919444,-64.51646286041569,0
0.7360201849170759,-2.7929518582542086,2.8883050038268125,284.7633771206626,28.264970844318498,52.69576901762255,0
-5.104741682946622,4.727412054040515,6.9575004404096354,137.1977678003732,-90.7713146436209,40.62441101818894,1
-2.1619434440091365,0.6556375151151356,2.259172416244594,163.12938932454662,-74.84341620543759,-87.49608690829936,1
4.283356181731427,-3.7805135994965147,5.713092267376304,318.56820016603604,-49.817754850246885,34.12252222919136,0
1.1714260637979896,-1.8718186444959075,2.2081539939115995,302.0392553660655,73.26508594434375,55.885056826453564,0
5.539020164173128,2.4774558241947724,6.067827596426344,24.097693139252947,-69.15364990788812,-9.020174867949976,0
3.2908072031266866,4.05404249817224,5.221558447928847,50.93256127987459,50.12288984043187,-56.03406970967792,0
-9.892507821439949,-0.5596252929090579,9.908324352064486,183.23780675316334,-80.6788595477363,60.16468581905784,1
1.5292851399713998,0.9239279683091678,1.786716521992577,31.138556966384847,73.41919578182384,96.24798984237893,1
7.618137901848229,-4.469309807467008,8.832369741281063,329.601259761594,-82.05056644436954,37.875121603456165,0
1.173008329408835,-0.6498659246575279,1.3409974872808261,331.01282547812883,39.26087570071698,-1.5449226857565463,1
2.186035039383176,-1.992326991743302,2.9577214262739346,317.6543206525889,93.18243508499492,82.34657118741754,1
-5.102877813757027,3.11870106755236,5.980439643611992,148.56818026561268,55.566411094806796,-73.9477717068578,0
-1.0214865959297006,0.28340795279986597,1.06007307926117,164.4935079213133,-74.7905755439866,-47.58357029201099,1
6.708875749418146,1.1616010712568825,6.808695239902872,9.823027802263615,21.127327073873175,-13.40267096780083,1
5.8010649316998375,5.121685880804353,7.738476633254655,41.44087166057294,-68.3215496048503,91.03099122784309,1
-0.2915627480016349,1.7819786117112661,1.8056734501616498,99.2922516696072,73.14739361468204,-48.85941831659959,0
-1.1607488610062027,1.4672802002985483,1.8708952681845514,128.34712471116273,-37.641299684295745,-31.641618186286664,0
-5.65425961747882,-7.481210094477114,9.377587978769274,232.91820181233984,13.04298278346991,83.18934773884223,0
-3.800537456023837,0.27653261493757064,3.8105846325418824,175.83840981774577,-23.48785926518437,-96.47102472407796,1
2.1392921775964564,7.468528863402657,7.768879868076477,74.01612124937526,6.093684087859202,-38.61689739457375,0
3.3800750534703097,4.701068862806842,5.790073904532163,54.28381240003071,7.678371961771589,-89.80124399877204,0
7.143579240410116,-4.163206647160142,8.268192907218406,329.7667947765168,40.32229792375804,31.117072398342486,1
-6.378550524092466,-5.73774207531922,8.579486634483953,221.9725521645572,-87.5447982790973,-1.688992954610896,1
6.5768911569185216,1.596123264570038,6.767799255714872,13.641190871622184,-6.541634832784183,-69.586338742984,0
-2.383259220538049,0.3097701596099967,2.4033064856701967,172.5943536132152,-26.28621676252554,6.156906341478646,1
6.80732315531295,4.3951344192900965,8.102891774205574,32.84822701901731,7.0382229993737155,-10.676976379261475,1
-1.3417433675052888,-8.625086786968618,8.72882565681003,261.1577755223162,-42.576394320561484,-23.444307487406405,1
8.578232201438302,-2.7201818294390145,8.999192013008901,342.4060305979134,-44.57206625120278,-47.60705872316493,0
1.1322573084116325,-1.9993707121592073,2.2977140503316704,299.52317435464266,-2.3000059047840296,-97.84211198530912,1
-0.7537737101282315,4.071425424964869,4.140613456618578,100.48883794293296,-7.507759994924655,-54.873727080530486,0
3.9268753610617386,8.61318922502402,9.466117405113017,65.49108358476789,-30.12571406004436,-50.76467522569179,0
-6.658171750965604,3.6974884399694967,7.615948518015628,150.95523331468755,21.567648275209052,-88.46137356964513,0
1.865767846629524,2.9891433853250464,3.5236441130666205,58.0283547354894,17.035249739997596,87.0996791713109,1
-6.884565735279456,5.972428396327922,9.114117966794597,139.05804052082047,-96.04619847338076,-27.597488573691905,1
-3.657560607437037,-5.833863944278265,6.885616756502292,237.91420611483272,-76.3359575347867,4.233412129640456,1
-2.885607653551206,-1.636879728725609,3.3175452938198324,209.56435696058657,-95.32427686226728,56.0943329195683,1
-6.239208483458531,3.6218350844574565,7.214250611052256,149.86500962643154,-98.44732573694166,-30.6579948200431,1
-9.460471038904169,-1.7631452033058181,9.623367045160693,190.55708083036293,-22.964158803562754,80.6289349277665,1
-0.02451113027822483,-1.888630275481723,1.8887893246663814,269.25644235772427,-32.48646207259189,-33.54318749337311,1
2.7091679019990433,-5.196164556933633,5.860009967905788,297.5365626618571,-36.02257513069824,36.53474955880418,0
1.2016223450493837,-1.3312182092944889,1.7933315869852975,312.0709461171922,28.967480767327004,37.23150605988053,0
8.075288041021183,0.9932570721315263,8.136143838256489,7.012136639850488,-52.620697988892175,12.017415680752961,0
3.5892396882834263,-0.4976320536509957,3.623572712223368,352.10651707595247,6.756866307006291,-53.8554204052683,1
2.8794460791301235,-4.464175855046958,5.312257127380232,302.82249330664496,-98.54506894476438,-95.01006232501487,1
-7.563103829698731,2.375065507231237,7.9272615512825855,162.56598122755744,40.720499991171295,-92.8618258949381,0
-1.0666667092920157,-0.23411395908665697,1.0920564154617134,192.37909698780015,37.67145641220526,-69.19067707764235,0
4.402504269376903,-2.6127548471073148,5.119426894972193,329.31213402380445,-66.5346865067963,95.84844377504103,0
-4.790983597734895,4.192320092852824,6.366244701132867,138.81265623504493,-53.53539855153142,-64.58670408858897,0
-0.29972386160674036,2.9871693805926682,3.002168433244018,95.72971470084691,74.71662736348082,78.96830140637348,1
-7.953451576828285,-5.988052966662977,9.955609992185995,216.9756275651892,-44.60135819422328,-34.836532274627174,1
-0.9552315818580798,1.5765025000838944,1.843319697651457,121.21243565646007,83.95091476426663,-68.7116901169179,0
2.5077012069190348,-6.074828764450838,6.572070439411196,292.43093102853254,9.442386816490142,37.112598249212255,0
-1.5085695981701863,1.5625640826347333,2.1719550512990558,133.99277019303435,67.00176461019868,-75.35643595553046,0
0.2550806157534811,-3.525953986461351,3.5351686855333893,274.1377811637307,-17.953991402949114,32.150505681817464,0
2.5758219144532584,-9.20721893162183,9.560739458315611,285.62955408649026,-0.7359998729533572,54.20367661647737,0
1.0058242400233552,5.873543990191813,5.959043665432979,80.28255217403043,6.3421960504071535,-71.23890498708624,0
-4.843554152887625,-7.979648405092564,9.334602589336692,238.74273420855846,78.04713944309145,79.823182081733,0
0.10733838441072834,-6.517318361299522,6.518202217736098,270.9435599255835,76.20846725748822,-81.10372698631217,1
-0.08641296903007238,3.0051073132168384,3.0063494748890918,91.64710738787628,-98.24831661590572,29.551853351501222,1
-2.537242665988739,2.6534671260391645,3.671306053039461,133.71731251050767,-53.40604444988484,44.64185286176098,1
-0.7923678769564375,-0.895691242034941,1.1958719218589202,228.5026121034126,-38.75923095797829,-29.521381320633623,1
